species,larval,postlarval,juvenile.adult,total_farmed_d
monodon,2.401099342,20.90155556,72.99560275,170.8082218
monodon,3.691549947,13.44849641,63.65045957,178.6862852
monodon,0.866344085,13.30939238,46.56618288,175.4902101
monodon,2.101402627,20.85576934,60.29919449,152.2849903
monodon,1.443971992,17.78235736,55.24251081,160.8016972
monodon,1.242363673,23.64725776,59.88569431,161.3286283
monodon,9.639285584,19.69317872,119.4939129,190.2467631
monodon,2.339366896,18.50218883,56.88786637,223.5548199
monodon,2.420233137,19.41318718,77.25483654,170.4345354
monodon,1.076968052,23.14169301,99.91414538,205.0285493
monodon,2.077107282,21.16370239,75.75930103,177.6387476
monodon,1.716169071,19.97575914,59.39960825,208.7795722
monodon,2.299213926,18.12936731,83.24439743,176.4894539
monodon,5.828936594,10.03534386,73.98390307,218.3321502
monodon,0.466744894,12.1913429,49.5941331,181.673587
monodon,1.256891316,13.03687411,67.73667837,177.845873
monodon,1.168359852,19.44359901,102.1554083,190.6048847
monodon,1.019809602,20.63825271,147.4389481,145.2375492
monodon,2.213909663,20.73489756,107.2093239,200.4944655
monodon,3.401608377,15.16725494,172.5284826,163.1816008
monodon,0.824060249,21.49441302,99.69408975,170.9827382
monodon,1.755411841,16.96481398,81.32525753,173.500106
monodon,1.699849208,17.04657172,22.07001179,172.6344454
monodon,0.198789864,10.99853312,64.37583156,178.508031
monodon,1.206184044,17.28918277,44.99197999,166.1931422
monodon,0.913711628,14.50218446,96.01747657,160.7693562
monodon,2.786041753,14.86696608,47.55885348,170.9499373
monodon,1.572312383,12.7064561,110.489658,194.2761121
monodon,1.607636785,16.69514909,78.78726295,152.3246652
monodon,2.245884422,18.91350808,78.05041021,140.0195672
monodon,0.963226973,10.77604123,59.50805093,187.536327
monodon,1.973332863,13.10062765,82.98549093,215.3480925
monodon,2.795857462,15.30276611,67.58663068,150.9009358
monodon,3.024682004,14.74079523,111.8575089,175.1025148
monodon,1.447780376,16.22974219,69.54128405,175.9650659
monodon,3.123031441,22.88284413,72.10921175,178.7371118
monodon,2.048003929,19.55956235,49.76004464,159.7869204
monodon,0.381248106,11.28803117,105.4454037,163.6260549
monodon,3.204696024,20.17402855,91.2849626,172.2976398
monodon,5.132384099,15.74613064,148.0202846,210.1423446
monodon,23.3380451,19.06096985,45.51556974,156.8800816
monodon,6.555091412,10.05394155,61.81851127,202.667896
monodon,4.20921164,12.71217756,92.48878136,159.7658157
monodon,2.588628062,16.00364972,89.90913148,164.1478218
monodon,1.844212257,14.8337175,91.96035914,162.6904675
monodon,2.625748855,19.21560897,191.6844646,188.6562429
monodon,0.643864632,24.35250879,70.68722755,175.7342049
monodon,0.414116897,13.00308055,34.43098466,215.9434378
monodon,0.568266974,19.32353455,124.4985827,153.1611309
monodon,0.758025189,19.50266372,137.7492874,152.9943589
monodon,16.53510988,17.88746899,42.06546128,151.821601
monodon,3.120515486,23.59156646,73.76244308,157.7541068
monodon,0.577792122,15.01581394,64.5063526,153.2213313
monodon,9.607446092,13.85912391,92.80044826,197.4394035
monodon,10.60165013,15.83594629,127.2546752,171.7464932
monodon,0.737869583,10.63044847,39.61958049,193.4229403
monodon,0.478391702,20.41375832,115.8025636,162.7407985
monodon,2.502807316,16.9445064,98.45437684,147.5244409
monodon,3.467849362,16.00657123,45.81584317,190.7315786
monodon,4.331840107,9.973821753,73.03266813,175.6357086
monodon,2.630024722,25.12517531,77.70995316,169.8083924
monodon,4.610340735,17.57437107,88.66159176,156.3143893
monodon,2.194026387,16.81615236,107.2390924,171.6249626
monodon,2.215471413,16.48784126,62.30739643,177.8495816
monodon,2.374170896,9.608849503,67.79834343,160.0052016
monodon,0.827455491,18.67945243,34.91899756,152.8452723
monodon,3.216004965,14.38625185,48.16344911,193.6665839
monodon,1.84257115,22.25673458,112.4036442,194.1039805
monodon,3.53158889,15.79968761,101.4340773,177.5210584
monodon,9.291509445,16.40373241,79.13674218,168.2780992
monodon,1.789991988,17.64717796,151.3666645,211.2798801
monodon,0.545116961,18.59253715,158.0859742,177.5310737
monodon,1.816613857,12.84626924,60.58326549,154.3942996
monodon,0.999633576,17.32194393,57.26495231,211.1158444
monodon,0.419308773,20.75012024,59.81179889,167.2892959
monodon,2.061631777,17.25533889,75.42614978,180.1046508
monodon,1.197849441,20.41621899,53.34314586,198.3241195
monodon,0.746396152,22.72333042,153.3945715,161.483726
monodon,3.131723058,14.13391026,72.99233655,182.9913913
monodon,0.965429836,14.76967536,83.57193535,172.8995405
monodon,3.551536259,15.11490064,32.98631907,187.5710148
monodon,2.223549261,17.36615553,84.40770455,174.9655425
monodon,2.810810698,16.95551645,38.58223122,184.2301931
monodon,1.036815434,23.51878225,148.230905,202.4685163
monodon,0.78937303,20.77505194,87.85318761,161.5141308
monodon,3.809645107,13.32028211,50.64650804,182.1229637
monodon,1.768893501,14.27208888,56.20220018,151.5744149
monodon,0.539551592,17.20476793,37.49021942,196.7372598
monodon,0.944214889,19.3057552,116.8569639,176.6318206
monodon,3.087873744,15.81878067,43.32134372,162.6057956
monodon,3.736197171,18.45593873,60.6270868,187.7935586
monodon,1.771883702,18.56395655,46.9686495,135.4350254
monodon,0.86819503,13.48691486,53.58115898,175.4219362
monodon,1.397887347,11.96197108,134.2810712,154.0542287
monodon,1.256384771,13.84283651,69.23376612,186.3569242
monodon,2.294613847,21.12634679,68.47983863,154.1912088
monodon,1.174082546,16.48940989,110.0553246,183.2617597
monodon,2.703495385,20.00572217,79.91466908,188.8482169
monodon,1.514507984,17.37780706,82.44754767,192.4818879
monodon,1.139163876,15.534156,51.08263455,233.9948429
monodon,6.902504232,21.6307177,64.58708088,167.5912192
monodon,2.425981635,9.004666891,36.30283297,142.7321182
monodon,3.305781405,18.19946375,46.4362713,163.1454806
monodon,4.442796779,13.31091789,45.71404928,160.4310379
monodon,1.763340183,17.4866026,86.50041133,166.2271389
monodon,4.959907714,12.64438263,57.61905682,135.696196
monodon,3.058057383,11.07803377,108.6091958,167.1720319
monodon,2.955790115,12.64443607,76.14875742,173.022225
monodon,3.627594425,20.48817174,86.62560819,180.6784332
monodon,3.880285586,10.87544308,116.3315541,187.4512757
monodon,2.186750213,15.48495393,73.24461557,174.1288665
monodon,4.158993747,17.64812374,34.80803759,155.5809029
monodon,7.517157458,19.44556106,63.25534717,172.8465481
monodon,0.611827818,14.12300466,49.28430121,205.1942952
monodon,4.833524585,22.30407722,114.9186712,211.4265915
monodon,0.841248031,16.17373785,77.35948696,182.019258
monodon,2.35855335,16.85235307,130.1425245,174.8619745
monodon,4.198947233,10.09955786,82.9865079,160.3346053
monodon,2.372120232,22.02228264,63.65246969,173.9309468
monodon,0.622116313,21.63727503,45.74198478,196.1108162
monodon,4.468970984,10.86803841,103.1026853,169.8740723
monodon,3.047793915,25.01506553,137.3563562,157.4678647
monodon,0.923044492,16.25289757,36.81315083,157.4068092
monodon,1.79164336,14.65086427,54.67732758,190.9373374
monodon,3.763404472,19.14092493,61.15954953,172.9314713
monodon,3.318087125,38.04266517,65.63202682,200.8386789
monodon,2.979062082,18.23069675,46.32922467,175.9443201
monodon,2.781105028,19.27797822,25.0499607,183.0821748
monodon,0.376975966,23.91921672,60.48251435,179.3718865
monodon,0.786803155,15.11480762,83.95763729,197.9170304
monodon,1.410792548,19.02380589,46.0279895,185.9069099
monodon,1.50249216,15.17579225,41.94571667,143.3505329
monodon,0.481759945,13.58516316,80.79373312,213.0088872
monodon,0.576620701,26.37837965,72.59503317,199.5459045
monodon,0.780642425,16.46125079,67.46978557,167.9630951
monodon,2.220065149,20.97045812,57.20257002,182.6648747
monodon,1.217053327,25.95428136,26.76023985,159.9669718
monodon,8.983754995,15.65791508,158.0004695,189.55929
monodon,3.580780552,14.99123132,78.56232186,191.749284
monodon,2.068546777,15.98259137,40.89091573,180.6615219
monodon,1.41195043,17.30712747,50.2357604,188.3512167
monodon,1.357925907,18.8280945,131.1820945,168.252647
monodon,2.645454562,16.00718533,84.58052069,160.9201348
monodon,0.653136997,9.532539969,56.53957144,168.2204494
monodon,2.361144116,16.22247877,43.81888889,159.8323613
monodon,2.342483178,14.03246794,61.35136263,148.2408934
monodon,0.623509685,15.42614054,69.63766465,198.2858518
monodon,7.520164172,18.09435197,67.87532054,168.6618388
monodon,9.961092656,14.77273721,51.56227005,150.3716258
monodon,0.597784777,17.9171357,109.916934,154.1989527
monodon,11.08575718,14.98910301,51.12543788,195.7978278
monodon,1.148233028,18.63065893,112.1493012,189.3772562
monodon,1.21230979,10.38363635,38.94124443,161.7370679
monodon,14.64162944,21.65935463,28.97638354,139.0500021
monodon,0.582407338,14.85100902,52.19029554,153.7509663
monodon,3.953426305,14.89415591,103.7958874,167.5605585
monodon,4.12871791,14.74865459,138.5672288,168.2094013
monodon,1.197911886,21.41219624,48.64027268,184.325513
monodon,6.9647264,14.59326474,63.16726885,154.316297
monodon,6.912146215,18.42108255,76.27006279,162.2720152
monodon,4.899623246,18.03664305,79.16342161,194.7601264
monodon,1.970760448,21.06291908,102.4194211,223.5387209
monodon,3.619784658,19.28144219,50.59740542,172.4497817
monodon,0.708443241,16.16395061,101.8848383,174.6305069
monodon,5.942020538,15.28832121,118.5037884,163.5478382
monodon,27.55612782,14.86951421,20.02359875,163.6657027
monodon,0.657723654,16.84683981,84.76551671,154.2467734
monodon,0.952623154,7.926800788,85.24354663,189.5165031
monodon,5.468477122,31.08036101,42.57138534,152.0226169
monodon,1.886603234,14.2669646,39.99289823,181.4703015
monodon,1.487263333,19.99659067,87.20070579,200.0032856
monodon,1.825419538,18.31284749,66.65108056,167.9198088
monodon,1.745690813,14.63826737,94.86569147,172.9313378
monodon,3.52112841,15.86670574,106.0982138,154.5297568
monodon,1.024164935,23.73442558,66.54638223,183.2210744
monodon,1.490472963,14.84070378,83.94410439,203.0062042
monodon,0.900673697,18.33889214,95.05556339,174.4488002
monodon,6.900276732,11.92807823,65.15913615,180.8265159
monodon,2.075573592,26.73741696,46.04974983,137.3423434
monodon,5.140535912,18.44990117,132.2981788,157.4935984
monodon,1.120797672,22.63396867,110.4995929,169.7430505
monodon,0.720371617,17.13494666,101.7823163,158.2364552
monodon,4.834353996,11.81031584,88.93944079,178.2250707
monodon,8.917681957,12.61943892,57.76320063,175.8630216
monodon,0.434328691,14.24214944,136.3578009,180.3183396
monodon,4.492389006,14.58132708,88.11084834,181.7910816
monodon,0.390772945,21.75557418,123.4859366,212.5308939
monodon,1.322678007,15.33121972,49.50234798,166.1635593
monodon,6.599027992,27.27962578,71.50457271,188.2932328
monodon,3.299863133,25.35610739,58.72386625,197.1627639
monodon,1.000095952,12.97671857,46.86120057,192.1884783
monodon,1.481975005,13.3070539,75.54512674,187.2660251
monodon,1.752384665,27.66246025,58.79748345,154.0086742
monodon,13.98263113,13.65661134,110.9027014,154.1028433
monodon,1.420716539,18.8964403,77.90620382,188.0756718
monodon,8.863578305,23.11510564,102.4818288,210.5851635
monodon,6.146930934,19.48725389,41.01767303,188.6044094
monodon,1.250077894,23.79563947,84.71249407,137.5329249
monodon,4.08195109,16.9253411,146.7142214,189.3421757
monodon,3.196436253,17.33764608,36.91146909,188.2690585
monodon,0.605675543,16.92115443,93.45028865,174.934269
monodon,0.94185217,12.34039088,63.41325066,182.4790284
monodon,2.273455774,19.61702556,78.80539072,164.9254193
monodon,15.34013525,16.9132765,31.58529559,150.8948385
monodon,0.949999088,21.74091599,50.30776624,160.1550781
monodon,2.599212316,21.28809943,115.7245944,179.9458713
monodon,1.085289064,11.33355623,32.72679395,177.9935217
monodon,0.444881286,18.86805072,88.26739757,167.0751022
monodon,1.249777186,13.58211325,46.68533689,189.8062319
monodon,1.343370202,16.49791788,51.13383944,169.2203534
monodon,3.615135061,21.87749219,87.41047845,206.1421097
monodon,5.33592033,23.63742508,26.17710733,203.5988885
monodon,3.409296657,12.9208252,57.96356125,187.2445973
monodon,3.14398723,11.6337572,37.42809715,159.0995049
monodon,3.013877631,17.6261766,49.37013946,152.7155028
monodon,2.64649214,16.63639972,58.82515694,170.7067246
monodon,5.656193098,19.60168826,24.38884005,164.8412973
monodon,5.575350008,9.803788656,50.23679993,221.5261597
monodon,4.646513516,13.32625724,60.91704367,163.9398212
monodon,5.114825807,31.20795075,76.33784571,157.0490736
monodon,19.14452637,10.76398035,59.9812148,154.8290967
monodon,2.851037534,18.42114883,80.58985886,206.9875386
monodon,11.51188498,14.11079294,100.8770699,172.570878
monodon,7.373423812,20.42754657,51.8086416,145.3139981
monodon,1.965156018,20.3974374,54.66472796,158.8935034
monodon,0.116674661,13.90130497,110.9161881,189.8671581
monodon,1.664927087,20.32710909,85.02385563,185.4559558
monodon,1.071086199,25.48820019,70.83523147,217.8846138
monodon,1.459612877,18.99163834,70.15340703,159.7282179
monodon,2.320651682,17.22893794,76.50830868,149.4593727
monodon,4.21776476,17.31561702,102.9989024,191.6556803
monodon,4.704447781,9.673318836,30.624467,149.2823397
monodon,1.527164275,14.56793396,71.19186005,204.2541068
monodon,1.572329777,20.74955747,71.26361572,183.2913604
monodon,3.842226133,21.96009818,128.7577584,184.3671228
monodon,0.295525772,14.10698779,64.75708418,205.8437844
monodon,2.687188821,13.76844251,19.98536551,137.3219389
monodon,1.046732947,15.16481877,64.52946551,174.7640073
monodon,1.811412419,16.31113617,86.03484837,164.5472925
monodon,3.818173134,18.16284707,45.6936832,160.2169646
monodon,8.685455789,17.48577058,79.49497645,188.1590859
monodon,4.738671582,19.36403001,147.3561139,158.5836806
monodon,2.213950792,15.74565789,106.2381377,163.4825769
monodon,3.004334399,13.7556852,70.34360047,156.0530515
monodon,2.402809962,23.1183505,83.41358084,144.1948935
monodon,2.769103785,15.93396808,70.62981537,157.9963302
monodon,6.94867347,25.37081934,67.29523982,148.0401905
monodon,0.682451988,25.01034737,59.86580035,172.5254527
monodon,5.028113648,15.13988955,28.74655082,167.4696818
monodon,2.418005016,16.29978735,83.52776089,176.7629143
monodon,5.394089264,12.5772057,30.94786343,186.3122819
monodon,0.848815857,19.3276424,61.79743766,143.4592328
monodon,1.800863236,18.99219475,81.93696054,207.0138361
monodon,5.237483494,12.08144172,93.47473392,130.8472142
monodon,7.458710073,12.56369004,60.32951208,186.7973346
monodon,19.32186167,20.62491007,65.91887908,180.826109
monodon,4.339216353,12.60324352,53.71354543,147.659173
monodon,2.844859357,24.29138953,36.84873433,160.9867775
monodon,0.4855008,20.50146706,57.36171926,181.6965792
monodon,3.993965584,16.88848814,95.34017203,197.8573994
monodon,2.014569345,11.8608168,98.31989034,194.3850467
monodon,1.48910188,11.17242672,81.17109887,192.465284
monodon,3.946026271,16.57605508,52.64871921,202.9683034
monodon,6.324388745,12.11207859,33.44797195,177.4979572
monodon,0.447760247,20.32730961,109.9482373,160.1052141
monodon,6.649222361,16.03023572,136.2531821,152.4404653
monodon,2.455095033,13.75831005,116.5218024,134.8337566
monodon,2.283758211,17.68870292,52.80283919,192.9819139
monodon,2.031852675,17.92768487,68.18857742,166.3239379
monodon,0.53618913,19.41511663,91.07222636,197.4694335
monodon,2.472102415,15.67856677,34.42800863,187.2370316
monodon,2.065333808,15.66485931,107.8656155,193.4806145
monodon,1.267617348,19.53698609,30.61020461,183.8416949
monodon,4.908565395,20.74278265,110.1938328,159.4087876
monodon,1.432105862,24.8712175,104.2468454,152.5548414
monodon,1.65324038,16.78621234,78.67011743,154.3528183
monodon,16.96783816,18.12697305,67.49855446,160.9040603
monodon,4.454693478,17.74060213,120.9586944,132.4804738
monodon,0.226540032,16.69461643,57.47239825,155.0858974
monodon,1.835891169,17.83470498,141.7309267,177.6126498
monodon,2.031082056,14.62249553,52.98342071,147.3197397
monodon,13.35848206,16.18850523,102.5892879,189.8584619
monodon,0.433310174,15.71781772,66.63731815,138.8418278
monodon,1.896816147,16.45480453,106.5796222,164.6810632
monodon,1.08708772,31.72360287,52.52533513,143.3451497
monodon,4.190688877,12.77195795,38.23279785,187.7552031
monodon,2.006364354,21.23866794,85.4840917,182.3793958
monodon,1.2862499,25.99968912,84.69320281,162.7343679
monodon,5.250553935,15.64424316,69.10733028,174.546957
monodon,0.588224627,9.527557458,33.20457187,201.6805126
monodon,1.143292918,16.16493376,46.54195476,152.7558668
monodon,2.301110129,11.03610639,92.11822364,172.3979952
monodon,0.92654997,19.30504328,119.2263586,188.8699524
monodon,1.519598061,14.84407426,71.56468912,180.6825593
monodon,3.862016419,15.4269699,97.7948877,208.2100885
monodon,3.550108713,17.12851772,65.89736582,159.7619665
monodon,4.136239036,19.76058373,27.07100114,161.4819177
monodon,2.060491497,14.89638312,111.5816834,179.7383238
monodon,8.537769293,21.34284748,123.8946792,163.7701464
monodon,2.053704978,15.14041016,85.19294748,160.6564788
monodon,2.098232877,15.3855742,100.2224037,166.9503982
monodon,0.258711545,15.1530906,46.4916045,192.5414485
monodon,4.246683693,20.62358356,56.64789279,205.930367
monodon,1.524641575,13.75349728,40.69759393,146.070073
monodon,0.639711936,17.67412878,87.32487282,167.8520503
monodon,4.165463023,25.69871836,34.93190629,118.8534829
monodon,4.489306617,20.83791857,66.35362435,173.9240704
monodon,1.837137628,13.01201692,148.9393087,207.7092618
monodon,10.8418368,15.10464667,112.8525531,178.511213
monodon,2.370749751,19.2012317,32.64202254,189.3806251
monodon,1.681682378,14.38453792,45.49530289,182.7003915
monodon,1.340286188,16.24143635,128.1244272,153.8992608
monodon,0.276705616,14.47392532,32.19348829,200.7607445
monodon,10.31776794,19.77071351,185.6093979,149.9960089
monodon,0.18805261,13.66319375,54.11106816,141.0197455
monodon,4.281989574,20.31476377,56.28455293,195.8690984
monodon,0.768622058,18.80985493,52.93488617,167.6449653
monodon,1.546146548,15.1741918,18.89107169,155.1565469
monodon,1.137893667,14.87897671,125.4761144,188.0373809
monodon,2.063699591,19.96345866,38.94254684,172.1410759
monodon,1.44961817,19.99829054,48.521664,177.5726357
monodon,1.684106586,17.72607924,84.18709473,182.8425039
monodon,0.464048039,12.96737751,76.48520931,159.3361411
monodon,6.178928766,30.8969787,45.19958034,156.7060036
monodon,2.278098732,10.76725491,57.11382122,201.0878983
monodon,2.945732134,21.73974247,39.13654726,175.7862851
monodon,4.75815584,10.67995839,116.8434276,174.3793407
monodon,1.606534958,18.57564352,76.19806299,145.8336936
monodon,1.005726613,16.8526578,79.72226929,187.1572224
monodon,3.741632658,15.41116248,107.8387823,145.0286098
monodon,3.936432203,26.32880694,108.8845302,201.796101
monodon,2.966147294,14.60907252,90.69541563,182.6045192
monodon,0.861071253,12.56428331,56.45118363,167.8513775
monodon,2.392613724,18.57834875,65.79821258,194.0631886
monodon,3.220833334,14.85904975,110.9561226,177.3495417
monodon,3.20888421,20.1762985,105.8840944,176.9295776
monodon,0.474620102,23.89266507,67.16140273,166.164608
monodon,3.032826456,18.26201135,63.12633708,195.0964504
monodon,1.876360602,19.23671444,46.10688008,168.2730963
monodon,2.872788512,16.7892611,125.8404623,205.4713899
monodon,7.510595812,15.4120666,70.48244262,209.056241
monodon,4.167273351,18.72906997,69.54093705,177.2533559
monodon,1.088523492,19.65634591,97.14493398,171.4968627
monodon,3.076321725,10.31552204,100.7070414,186.1022089
monodon,1.379179923,17.63718138,76.52128799,178.0621951
monodon,1.33396736,17.03914315,56.36549915,174.8172725
monodon,2.772848246,13.21479933,54.87436797,182.3494294
monodon,1.642404257,21.53484698,29.20409379,170.6982228
monodon,0.741827373,19.56467721,125.4952473,169.9860248
monodon,0.783316681,20.53367002,91.52885958,163.9234984
monodon,1.829720449,18.09835869,81.48347071,164.6101716
monodon,3.348102082,9.959061703,54.95991587,143.2662466
monodon,1.937425891,20.96425573,140.7932959,154.3586789
monodon,2.769420181,28.14645166,28.0535157,158.8050411
monodon,0.550361973,10.9809685,161.4784972,178.8096866
monodon,4.584004881,18.47053933,59.64073557,188.5133224
monodon,3.175920967,10.80245481,85.79828759,172.1517459
monodon,3.956571149,24.47846564,55.08955666,153.5620666
monodon,4.808211854,23.38637148,160.9984423,164.4500499
monodon,3.461247044,15.24767632,66.93332587,184.2768932
monodon,2.675208484,17.2059818,48.20950232,181.1767156
monodon,1.397254861,16.74397173,94.91310211,173.124957
monodon,1.257036798,15.82797073,84.65803557,155.57497
monodon,3.373128875,13.6192417,49.41935239,140.9690756
monodon,1.415732074,11.17876813,55.97890012,178.2601357
monodon,5.740869263,8.834074995,71.61866455,171.022461
monodon,2.307149314,17.69103435,74.43279036,172.5013765
monodon,2.701285015,11.83088241,79.8643359,183.2007778
monodon,6.553980059,11.1088529,48.02349975,149.0108124
monodon,5.438560454,16.22571749,135.4451859,120.4304184
monodon,1.642964723,15.6203278,106.669825,158.5603683
monodon,3.508445293,19.28697007,110.3957675,150.1552888
monodon,1.505410645,14.74107269,116.9352799,175.6067367
monodon,0.359011382,15.26005631,104.826098,163.6665552
monodon,2.374574034,11.37948543,50.63561787,144.8972369
monodon,4.01842003,22.49746839,70.13716831,194.3259537
monodon,2.438523477,10.86204048,28.51372762,147.4445588
monodon,0.944571667,16.77873404,58.62986669,181.0658162
monodon,2.109843928,11.94664894,43.71770556,127.9190759
monodon,0.866157595,22.09833541,67.72452699,155.6128094
monodon,6.054731476,16.91799906,103.9283387,200.9208015
monodon,0.68052337,20.20048418,67.37297654,163.0408976
monodon,7.254253184,21.68964188,63.28288143,184.8658981
monodon,2.993345053,20.86207401,71.04157158,170.07292
monodon,2.083119234,17.11958835,44.07963151,197.687391
monodon,1.618416942,16.34658467,92.27373398,174.4125712
monodon,8.543330175,15.19662131,61.49300605,150.4773185
monodon,1.587339012,18.43359533,39.87420457,177.6530341
monodon,2.041524128,30.23959557,62.36069784,198.9715355
monodon,0.518598934,12.83194094,101.6675775,173.6024924
monodon,2.01061551,16.78942609,117.3246875,167.3141242
monodon,1.070831823,16.97586835,83.77945926,169.7862276
monodon,3.584217323,19.21198055,59.43115935,143.7400821
monodon,9.008796803,18.0349748,110.5903199,163.8441951
monodon,1.896999245,23.48881525,87.39860339,129.4693568
monodon,2.626342078,14.91859518,58.39234137,186.1683507
monodon,1.764976691,22.76478218,142.9698531,147.5075
monodon,1.72147598,14.66725653,73.63147076,191.6577238
monodon,5.4141531,19.5395198,43.9613814,166.5912251
monodon,0.828933106,15.68152878,108.7541216,179.0843269
monodon,1.576103084,18.51118693,114.720368,148.8528832
monodon,0.859512244,8.967700956,82.75545625,155.3971711
monodon,0.593602395,17.87591942,122.9097076,173.5447851
monodon,3.637513075,8.836747948,88.21663727,139.3095395
monodon,1.902932619,10.92703162,75.29393281,172.8418646
monodon,2.058350479,14.24059944,138.5558846,167.4995616
monodon,1.154552043,17.00347227,40.69409209,161.0595967
monodon,2.767173225,18.02133205,41.66738582,142.5430359
monodon,5.583078876,15.37997786,62.91266375,184.6762115
monodon,4.872351518,11.43260613,49.58022628,164.3781669
monodon,8.12745723,24.05465419,70.8800057,186.9382948
monodon,1.180251002,25.83786015,55.94816882,189.6274832
monodon,4.987196316,17.50808027,101.1088696,166.1888169
monodon,2.043624018,20.03279959,68.34543148,219.7003624
monodon,5.095399709,12.93840721,37.98805019,144.4941119
monodon,0.208671185,15.64024793,52.82380106,165.0412973
monodon,0.420598818,17.40813766,62.08386909,147.4880963
monodon,1.66436278,13.98365928,87.84990852,210.6774571
monodon,4.98719631,24.91854623,54.30786,169.218576
monodon,1.711471075,22.1841781,62.24784176,211.5315105
monodon,0.831999747,17.91290184,47.77053425,144.8071628
monodon,0.277191931,16.20467036,59.0969578,151.8015956
monodon,6.356993537,15.44063841,73.12184216,160.3636841
monodon,0.861413936,15.48907449,47.00257349,164.4630237
monodon,0.662221124,15.40523825,40.90921756,155.4951521
monodon,0.753455263,19.43981486,80.83437543,129.7880068
monodon,0.717815121,16.40363208,56.50282751,157.1138996
monodon,2.577876993,12.03218852,55.42437148,167.5709474
monodon,1.224066332,21.51669776,51.95882875,178.9717404
monodon,2.538635188,15.85712929,87.24740001,188.7444762
monodon,0.456768156,14.91359653,108.1309777,152.1250863
monodon,1.013231548,12.39321073,63.23228469,186.1500307
monodon,1.68673444,23.81824924,58.48459932,168.7544925
monodon,3.67286009,15.85368687,77.73820381,201.8828968
monodon,1.213955561,22.36548396,81.81278946,211.2514371
monodon,1.228253566,9.903000568,66.28911282,187.0969981
monodon,0.195641972,16.60204048,67.42386994,179.2952349
monodon,0.927308265,17.00984396,104.1933607,187.7625829
monodon,2.182177825,16.19834253,76.99236502,179.4071848
monodon,1.573935728,15.51765835,78.02455617,199.5885154
monodon,2.566004178,13.74717131,70.41540949,158.8894494
monodon,0.265503005,14.06587589,74.09524762,158.1775995
monodon,0.794181646,18.76434658,75.37091119,202.0851826
monodon,7.550492686,19.38804216,59.35948057,171.7827673
monodon,6.779882367,19.88137147,52.88662014,169.7734893
monodon,1.913475254,17.45294548,70.79185721,178.0779962
monodon,1.675661735,23.19217352,118.1876977,188.719864
monodon,8.388185508,18.62374204,122.2095158,160.7646692
monodon,4.097616721,18.1145651,100.6804611,227.8244536
monodon,3.05001603,18.5426856,42.41151633,165.0157261
monodon,4.842496721,22.47416793,80.86896735,210.6582766
monodon,1.548583881,18.57077042,36.28762011,194.946005
monodon,2.682033202,13.40745993,105.4298054,157.5700529
monodon,1.050585936,15.69693292,46.71322527,154.8146294
monodon,2.588215829,17.34576704,89.03744089,146.1856955
monodon,10.86970587,22.89310102,53.87901607,211.8377652
monodon,1.722198394,13.80276669,132.3985457,174.0674499
monodon,6.738657989,20.81388706,42.92271285,174.7091297
monodon,8.557144019,21.44623305,146.4918471,177.1213005
monodon,4.606284049,17.74804507,71.63041799,177.5567555
monodon,0.645293433,24.36908498,42.85891819,154.5027521
monodon,1.103274239,17.64886791,47.91320873,156.5056704
monodon,0.719166242,14.01660477,41.66747939,154.4565325
monodon,0.497076672,12.70484559,146.714059,160.5477789
monodon,2.456057327,10.57378972,79.51816572,177.6155824
monodon,1.454862348,19.1832764,51.31408872,163.0629791
monodon,4.218108241,14.13421033,93.46819267,217.7497932
monodon,7.163317885,21.69298436,212.9634042,198.8343075
monodon,0.371369678,19.1390423,53.65211291,206.3083379
monodon,2.305706807,18.18596549,51.39035203,158.1681002
monodon,2.508203111,12.35967005,72.64744424,159.8608988
monodon,7.308817968,15.01308814,57.5047081,174.7101148
monodon,0.496378277,12.6182179,126.1496794,169.1554059
monodon,3.030186198,9.151839559,139.83371,182.1390606
monodon,2.631243565,18.34832559,68.46911454,140.0134863
monodon,4.668233052,15.49260121,91.44196351,133.5751257
monodon,8.968081539,12.64640962,59.09398194,160.9429325
monodon,4.155821781,14.81335942,151.0344564,172.3625775
monodon,4.064029232,13.53255318,29.61261994,175.1775583
monodon,1.292145976,19.11579374,49.34879687,158.8760074
monodon,1.449821115,15.88764168,50.46000603,149.5397569
monodon,13.1935184,23.6093676,109.7938542,181.8182975
monodon,1.963132537,14.04309115,67.2459049,186.1624861
monodon,1.585073892,11.91326969,64.89072164,180.9958436
monodon,2.246186178,18.95028116,84.7780578,203.2119699
monodon,1.552777011,15.40977509,232.1140844,168.8326137
monodon,4.232274555,21.89574478,66.23743173,180.3612311
monodon,2.197331256,18.24946043,61.89350363,140.9840012
monodon,1.56859524,21.06552252,40.49862349,160.6430468
monodon,5.940734761,13.04185718,50.46395112,168.9189533
monodon,2.65506901,15.71172374,90.06343439,144.4211117
monodon,2.093784508,11.20709606,67.01723492,192.72462
monodon,1.82158436,15.33308773,50.39336416,162.6119975
monodon,1.26405112,13.72101144,103.7519075,143.9318523
monodon,0.718825727,20.16883546,139.6777294,159.4829139
monodon,2.196904568,15.22740206,51.78621305,169.724772
monodon,2.971317443,18.98964059,108.1175036,175.4222744
monodon,7.011778541,20.96827484,70.03209554,156.2747823
monodon,1.940280574,12.25439292,56.1699313,167.1539132
monodon,2.107848108,25.4201471,68.43095351,215.1120545
